onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
26.87	4.83	AA	0.90	5	0	3	3	n/a
27.77	0	button press	n/a	n/a	n/a	n/a	n/a	51
28.75	0	button press	n/a	n/a	n/a	n/a	n/a	54
29.15	0	button press	n/a	n/a	n/a	n/a	n/a	55
33.96	4.83	CA	0.79	4	0	1	3	n/a
34.75	0	button press	n/a	n/a	n/a	n/a	n/a	51
40.62	4.83	CC	0.72	6	0	1	1	n/a
41.34	0	button press	n/a	n/a	n/a	n/a	n/a	50
42.37	0	button press	n/a	n/a	n/a	n/a	n/a	54
46.57	4.83	AA	0.90	6	0	3	3	n/a
47.46	0	button press	n/a	n/a	n/a	n/a	n/a	51
48.56	0	button press	n/a	n/a	n/a	n/a	n/a	54
48.75	0	button press	n/a	n/a	n/a	n/a	n/a	54
48.91	0	button press	n/a	n/a	n/a	n/a	n/a	54
49.08	0	button press	n/a	n/a	n/a	n/a	n/a	54
54.61	4.83	AA	0.80	6	0	3	3	n/a
55.41	0	button press	n/a	n/a	n/a	n/a	n/a	51
56.52	0	button press	n/a	n/a	n/a	n/a	n/a	54
63.51	4.83	AA	0.88	3	0	3	3	n/a
64.39	0	button press	n/a	n/a	n/a	n/a	n/a	51
69.24	4.83	CC	0.60	6	0	1	1	n/a
69.84	0	button press	n/a	n/a	n/a	n/a	n/a	50
71.05	0	button press	n/a	n/a	n/a	n/a	n/a	54
71.24	0	button press	n/a	n/a	n/a	n/a	n/a	54
71.40	0	button press	n/a	n/a	n/a	n/a	n/a	54
71.57	0	button press	n/a	n/a	n/a	n/a	n/a	54
78.00	4.83	AA	0.93	5	0	3	3	n/a
78.93	0	button press	n/a	n/a	n/a	n/a	n/a	51
82.12	0	button press	n/a	n/a	n/a	n/a	n/a	55
84.09	4.83	CC	0.70	6	0	1	1	n/a
84.79	0	button press	n/a	n/a	n/a	n/a	n/a	50
85.99	0	button press	n/a	n/a	n/a	n/a	n/a	54
86.19	0	button press	n/a	n/a	n/a	n/a	n/a	54
90.66	4.83	CA	0.73	4	0	1	3	n/a
91.40	0	button press	n/a	n/a	n/a	n/a	n/a	51
99.44	4.83	CC	0.73	4	0	1	1	n/a
100.17	0	button press	n/a	n/a	n/a	n/a	n/a	50
