onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
26.89	4.83	NY	1.40	2	1	0	1	n/a
28.29	0	button press	n/a	n/a	n/a	n/a	n/a	51
29.75	0	button press	n/a	n/a	n/a	n/a	n/a	54
34.80	4.83	NN	1.37	4	1	0	0	n/a
36.16	0	button press	n/a	n/a	n/a	n/a	n/a	50
37.49	0	button press	n/a	n/a	n/a	n/a	n/a	55
41.22	4.83	NY	0.77	6	1	0	1	n/a
41.99	0	button press	n/a	n/a	n/a	n/a	n/a	51
42.84	0	button press	n/a	n/a	n/a	n/a	n/a	55
43.12	0	button press	n/a	n/a	n/a	n/a	n/a	55
48.98	4.83	NY	0.63	5	1	0	1	n/a
49.61	0	button press	n/a	n/a	n/a	n/a	n/a	51
51.36	0	button press	n/a	n/a	n/a	n/a	n/a	55
51.91	0	button press	n/a	n/a	n/a	n/a	n/a	55
56.29	4.83	NY	1.03	5	1	0	1	n/a
57.32	0	button press	n/a	n/a	n/a	n/a	n/a	51
58.62	0	button press	n/a	n/a	n/a	n/a	n/a	55
59.02	0	button press	n/a	n/a	n/a	n/a	n/a	55
59.59	0	button press	n/a	n/a	n/a	n/a	n/a	55
64.70	4.83	YY	0.88	6	1	3	1	n/a
65.58	0	button press	n/a	n/a	n/a	n/a	n/a	51
66.51	0	button press	n/a	n/a	n/a	n/a	n/a	55
66.78	0	button press	n/a	n/a	n/a	n/a	n/a	55
67.03	0	button press	n/a	n/a	n/a	n/a	n/a	55
67.44	0	button press	n/a	n/a	n/a	n/a	n/a	55
72.27	4.83	YY	0.75	6	1	3	1	n/a
73.02	0	button press	n/a	n/a	n/a	n/a	n/a	51
74.05	0	button press	n/a	n/a	n/a	n/a	n/a	55
74.33	0	button press	n/a	n/a	n/a	n/a	n/a	55
74.60	0	button press	n/a	n/a	n/a	n/a	n/a	55
75.00	0	button press	n/a	n/a	n/a	n/a	n/a	55
80.69	4.83	NY	0.87	5	1	0	1	n/a
81.56	0	button press	n/a	n/a	n/a	n/a	n/a	51
82.56	0	button press	n/a	n/a	n/a	n/a	n/a	55
86.80	4.83	YY	0.67	6	1	3	1	n/a
87.47	0	button press	n/a	n/a	n/a	n/a	n/a	51
88.17	0	button press	n/a	n/a	n/a	n/a	n/a	55
88.52	0	button press	n/a	n/a	n/a	n/a	n/a	55
88.78	0	button press	n/a	n/a	n/a	n/a	n/a	55
89.03	0	button press	n/a	n/a	n/a	n/a	n/a	55
94.56	4.83	YY	0.67	6	1	3	1	n/a
95.23	0	button press	n/a	n/a	n/a	n/a	n/a	51
96.41	0	button press	n/a	n/a	n/a	n/a	n/a	55
102.90	4.83	NY	0.68	6	1	0	1	n/a
103.58	0	button press	n/a	n/a	n/a	n/a	n/a	51
105.03	0	button press	n/a	n/a	n/a	n/a	n/a	55
105.38	0	button press	n/a	n/a	n/a	n/a	n/a	55
111.29	4.83	YY	1.26	3	1	1	1	n/a
112.56	0	button press	n/a	n/a	n/a	n/a	n/a	51
113.46	0	button press	n/a	n/a	n/a	n/a	n/a	54
113.89	0	button press	n/a	n/a	n/a	n/a	n/a	54
117.95	4.83	YY	0.67	6	1	3	1	n/a
118.62	0	button press	n/a	n/a	n/a	n/a	n/a	51
119.88	0	button press	n/a	n/a	n/a	n/a	n/a	55
120.28	0	button press	n/a	n/a	n/a	n/a	n/a	55
124.49	4.83	YY	0.90	5	1	1	1	n/a
125.39	0	button press	n/a	n/a	n/a	n/a	n/a	51
126.47	0	button press	n/a	n/a	n/a	n/a	n/a	55
127.32	0	button press	n/a	n/a	n/a	n/a	n/a	55
127.66	0	button press	n/a	n/a	n/a	n/a	n/a	55
130.14	4.83	YY	0.83	5	1	3	1	n/a
130.97	0	button press	n/a	n/a	n/a	n/a	n/a	51
132.05	0	button press	n/a	n/a	n/a	n/a	n/a	55
136.80	4.83	NN	1.15	4	1	0	0	n/a
137.95	0	button press	n/a	n/a	n/a	n/a	n/a	50
139.08	0	button press	n/a	n/a	n/a	n/a	n/a	55
139.38	0	button press	n/a	n/a	n/a	n/a	n/a	55
139.71	0	button press	n/a	n/a	n/a	n/a	n/a	55
143.29	4.83	YY	0.77	6	1	3	1	n/a
144.05	0	button press	n/a	n/a	n/a	n/a	n/a	51
144.99	0	button press	n/a	n/a	n/a	n/a	n/a	55
145.24	0	button press	n/a	n/a	n/a	n/a	n/a	55
145.47	0	button press	n/a	n/a	n/a	n/a	n/a	55
145.74	0	button press	n/a	n/a	n/a	n/a	n/a	55
146.00	0	button press	n/a	n/a	n/a	n/a	n/a	55
151.18	4.83	NN	1.23	4	1	0	0	n/a
152.41	0	button press	n/a	n/a	n/a	n/a	n/a	50
153.48	0	button press	n/a	n/a	n/a	n/a	n/a	55
153.84	0	button press	n/a	n/a	n/a	n/a	n/a	55
157.44	4.83	YY	1.02	2	1	1	1	n/a
158.45	0	button press	n/a	n/a	n/a	n/a	n/a	51
159.62	0	button press	n/a	n/a	n/a	n/a	n/a	55
164.55	4.83	YN	0.95	6	1	1	0	n/a
165.50	0	button press	n/a	n/a	n/a	n/a	n/a	50
166.35	0	button press	n/a	n/a	n/a	n/a	n/a	55
166.63	0	button press	n/a	n/a	n/a	n/a	n/a	55
166.99	0	button press	n/a	n/a	n/a	n/a	n/a	55
170.69	4.83	YY	0.83	5	1	1	1	n/a
171.52	0	button press	n/a	n/a	n/a	n/a	n/a	51
172.51	0	button press	n/a	n/a	n/a	n/a	n/a	55
177.57	4.83	NN	0.80	6	1	0	0	n/a
178.37	0	button press	n/a	n/a	n/a	n/a	n/a	50
179.40	0	button press	n/a	n/a	n/a	n/a	n/a	55
179.70	0	button press	n/a	n/a	n/a	n/a	n/a	55
180.00	0	button press	n/a	n/a	n/a	n/a	n/a	55
180.36	0	button press	n/a	n/a	n/a	n/a	n/a	55
181.16	0	button press	n/a	n/a	n/a	n/a	n/a	55
185.19	4.83	NY	0.93	4	1	0	1	n/a
186.12	0	button press	n/a	n/a	n/a	n/a	n/a	51
187.02	0	button press	n/a	n/a	n/a	n/a	n/a	55
187.97	0	button press	n/a	n/a	n/a	n/a	n/a	54
192.85	4.83	NN	1.13	5	1	0	0	n/a
193.98	0	button press	n/a	n/a	n/a	n/a	n/a	50
194.78	0	button press	n/a	n/a	n/a	n/a	n/a	55
201.26	4.83	YY	0.98	4	1	1	1	n/a
202.24	0	button press	n/a	n/a	n/a	n/a	n/a	51
203.19	0	button press	n/a	n/a	n/a	n/a	n/a	55
208.61	4.83	NN	0.93	5	1	0	0	n/a
209.55	0	button press	n/a	n/a	n/a	n/a	n/a	50
210.53	0	button press	n/a	n/a	n/a	n/a	n/a	55
210.86	0	button press	n/a	n/a	n/a	n/a	n/a	55
211.23	0	button press	n/a	n/a	n/a	n/a	n/a	55
215.49	4.83	YY	1.07	5	1	1	1	n/a
216.56	0	button press	n/a	n/a	n/a	n/a	n/a	51
217.37	0	button press	n/a	n/a	n/a	n/a	n/a	55
221.50	4.83	NN	0.72	6	1	0	0	n/a
222.22	0	button press	n/a	n/a	n/a	n/a	n/a	50
223.33	0	button press	n/a	n/a	n/a	n/a	n/a	55
229.29	4.83	NY	1.10	2	1	0	1	n/a
230.39	0	button press	n/a	n/a	n/a	n/a	n/a	51
233.52	0	button press	n/a	n/a	n/a	n/a	n/a	55
235.97	4.83	YY	0.77	6	1	3	1	n/a
236.73	0	button press	n/a	n/a	n/a	n/a	n/a	51
237.80	0	button press	n/a	n/a	n/a	n/a	n/a	55
243.01	4.83	NN	1.23	6	1	0	0	n/a
244.24	0	button press	n/a	n/a	n/a	n/a	n/a	50
245.94	0	button press	n/a	n/a	n/a	n/a	n/a	55
250.67	4.83	YY	0.63	6	1	1	1	n/a
251.30	0	button press	n/a	n/a	n/a	n/a	n/a	51
252.41	0	button press	n/a	n/a	n/a	n/a	n/a	55
253.38	0	button press	n/a	n/a	n/a	n/a	n/a	55
253.63	0	button press	n/a	n/a	n/a	n/a	n/a	55
256.51	4.83	NY	0.73	6	1	0	1	n/a
257.24	0	button press	n/a	n/a	n/a	n/a	n/a	51
258.44	0	button press	n/a	n/a	n/a	n/a	n/a	55
258.99	0	button press	n/a	n/a	n/a	n/a	n/a	55
259.31	0	button press	n/a	n/a	n/a	n/a	n/a	55
260.09	0	button press	n/a	n/a	n/a	n/a	n/a	55
264.47	4.83	YY	0.75	6	1	3	1	n/a
265.22	0	button press	n/a	n/a	n/a	n/a	n/a	51
266.33	0	button press	n/a	n/a	n/a	n/a	n/a	55
266.65	0	button press	n/a	n/a	n/a	n/a	n/a	55
270.26	4.83	NY	0.65	6	1	0	1	n/a
270.91	0	button press	n/a	n/a	n/a	n/a	n/a	51
271.99	0	button press	n/a	n/a	n/a	n/a	n/a	55
272.67	0	button press	n/a	n/a	n/a	n/a	n/a	55
277.55	4.83	YY	0.90	5	1	1	1	n/a
278.45	0	button press	n/a	n/a	n/a	n/a	n/a	51
279.40	0	button press	n/a	n/a	n/a	n/a	n/a	55
285.71	4.83	NN	0.88	6	1	0	0	n/a
286.59	0	button press	n/a	n/a	n/a	n/a	n/a	50
287.56	0	button press	n/a	n/a	n/a	n/a	n/a	55
288.41	0	button press	n/a	n/a	n/a	n/a	n/a	55
292.92	4.83	NN	1.12	3	1	0	0	n/a
294.03	0	button press	n/a	n/a	n/a	n/a	n/a	50
295.00	0	button press	n/a	n/a	n/a	n/a	n/a	55
301.11	4.83	YY	0.75	6	1	3	1	n/a
301.86	0	button press	n/a	n/a	n/a	n/a	n/a	51
