onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
26.83	4.83	NN	0.79	3	1	0	0	n/a
27.62	0	button press	n/a	n/a	n/a	n/a	n/a	50
29.20	0	button press	n/a	n/a	n/a	n/a	n/a	55
32.57	4.83	NN	0.77	3	1	0	0	n/a
33.33	0	button press	n/a	n/a	n/a	n/a	n/a	50
35.13	0	button press	n/a	n/a	n/a	n/a	n/a	54
38.31	4.83	YN	0.83	2	1	1	0	n/a
39.14	0	button press	n/a	n/a	n/a	n/a	n/a	50
40.49	0	button press	n/a	n/a	n/a	n/a	n/a	55
45.50	4.83	NN	0.65	2	1	0	0	n/a
46.15	0	button press	n/a	n/a	n/a	n/a	n/a	50
47.83	0	button press	n/a	n/a	n/a	n/a	n/a	54
53.34	4.83	YN	0.88	2	1	3	0	n/a
54.22	0	button press	n/a	n/a	n/a	n/a	n/a	50
55.77	0	button press	n/a	n/a	n/a	n/a	n/a	55
60.73	4.83	YN	1.08	3	1	3	0	n/a
61.81	0	button press	n/a	n/a	n/a	n/a	n/a	50
63.68	0	button press	n/a	n/a	n/a	n/a	n/a	55
64.69	0	button press	n/a	n/a	n/a	n/a	n/a	55
69.04	4.83	YN	1.13	2	1	1	0	n/a
70.17	0	button press	n/a	n/a	n/a	n/a	n/a	50
75.62	4.83	NN	0.93	3	1	0	0	n/a
76.55	0	button press	n/a	n/a	n/a	n/a	n/a	50
78.30	0	button press	n/a	n/a	n/a	n/a	n/a	54
81.94	4.83	NN	0.67	4	1	0	0	n/a
82.61	0	button press	n/a	n/a	n/a	n/a	n/a	50
84.09	0	button press	n/a	n/a	n/a	n/a	n/a	54
84.46	0	button press	n/a	n/a	n/a	n/a	n/a	54
86.17	0	button press	n/a	n/a	n/a	n/a	n/a	54
88.88	4.83	YY	1.00	3	1	3	1	n/a
89.88	0	button press	n/a	n/a	n/a	n/a	n/a	51
91.21	0	button press	n/a	n/a	n/a	n/a	n/a	55
91.63	0	button press	n/a	n/a	n/a	n/a	n/a	55
94.98	4.83	NY	1.00	2	1	0	1	n/a
95.98	0	button press	n/a	n/a	n/a	n/a	n/a	51
97.31	0	button press	n/a	n/a	n/a	n/a	n/a	54
97.61	0	button press	n/a	n/a	n/a	n/a	n/a	54
97.92	0	button press	n/a	n/a	n/a	n/a	n/a	54
103.10	4.83	NN	0.97	3	1	0	0	n/a
104.07	0	button press	n/a	n/a	n/a	n/a	n/a	50
105.96	0	button press	n/a	n/a	n/a	n/a	n/a	54
110.31	4.83	YY	1.41	2	1	3	1	n/a
111.72	0	button press	n/a	n/a	n/a	n/a	n/a	51
112.51	0	button press	n/a	n/a	n/a	n/a	n/a	54
112.79	0	button press	n/a	n/a	n/a	n/a	n/a	54
113.21	0	button press	n/a	n/a	n/a	n/a	n/a	54
119.32	4.83	YY	0.88	3	1	3	1	n/a
120.20	0	button press	n/a	n/a	n/a	n/a	n/a	51
121.46	0	button press	n/a	n/a	n/a	n/a	n/a	54
121.80	0	button press	n/a	n/a	n/a	n/a	n/a	54
122.41	0	button press	n/a	n/a	n/a	n/a	n/a	54
126.12	4.83	NN	1.30	3	1	0	0	n/a
127.42	0	button press	n/a	n/a	n/a	n/a	n/a	50
133.45	4.83	YY	0.67	2	1	3	1	n/a
134.12	0	button press	n/a	n/a	n/a	n/a	n/a	51
