onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
26.83	4.83	CA	1.24	3	0	1	3	n/a
28.07	0	button press	n/a	n/a	n/a	n/a	n/a	50
29.27	0	button press	n/a	n/a	n/a	n/a	n/a	55
35.46	4.83	AC	0.72	4	0	3	1	n/a
36.18	0	button press	n/a	n/a	n/a	n/a	n/a	51
37.39	0	button press	n/a	n/a	n/a	n/a	n/a	55
37.96	0	button press	n/a	n/a	n/a	n/a	n/a	54
41.15	4.83	missed_trial	n/a	n/a	0	3	n/a	n/a
43.42	0	button press	n/a	n/a	n/a	n/a	n/a	51
49.04	4.83	AC	0.88	3	0	3	1	n/a
49.93	0	button press	n/a	n/a	n/a	n/a	n/a	51
51.09	0	button press	n/a	n/a	n/a	n/a	n/a	55
51.41	0	button press	n/a	n/a	n/a	n/a	n/a	54
51.64	0	button press	n/a	n/a	n/a	n/a	n/a	54
52.96	0	button press	n/a	n/a	n/a	n/a	n/a	54
57.54	4.83	AA	0.92	4	0	3	3	n/a
58.45	0	button press	n/a	n/a	n/a	n/a	n/a	50
59.70	0	button press	n/a	n/a	n/a	n/a	n/a	54
60.02	0	button press	n/a	n/a	n/a	n/a	n/a	54
63.26	4.83	CC	1.01	5	0	1	1	n/a
64.28	0	button press	n/a	n/a	n/a	n/a	n/a	51
65.26	0	button press	n/a	n/a	n/a	n/a	n/a	55
65.81	0	button press	n/a	n/a	n/a	n/a	n/a	55
66.12	0	button press	n/a	n/a	n/a	n/a	n/a	55
69.79	4.83	AA	0.93	5	0	3	3	n/a
70.72	0	button press	n/a	n/a	n/a	n/a	n/a	50
72.17	0	button press	n/a	n/a	n/a	n/a	n/a	54
72.63	0	button press	n/a	n/a	n/a	n/a	n/a	55
78.64	4.83	AC	1.07	4	0	3	1	n/a
79.71	0	button press	n/a	n/a	n/a	n/a	n/a	51
80.96	0	button press	n/a	n/a	n/a	n/a	n/a	55
81.24	0	button press	n/a	n/a	n/a	n/a	n/a	55
85.57	4.83	CC	0.82	4	0	1	1	n/a
86.38	0	button press	n/a	n/a	n/a	n/a	n/a	51
87.78	0	button press	n/a	n/a	n/a	n/a	n/a	55
92.21	4.83	AA	0.97	5	0	3	3	n/a
93.18	0	button press	n/a	n/a	n/a	n/a	n/a	50
94.41	0	button press	n/a	n/a	n/a	n/a	n/a	55
99.94	4.83	CA	1.06	3	0	1	3	n/a
101.00	0	button press	n/a	n/a	n/a	n/a	n/a	50
102.28	0	button press	n/a	n/a	n/a	n/a	n/a	54
108.61	4.83	CC	1.05	4	0	1	1	n/a
109.66	0	button press	n/a	n/a	n/a	n/a	n/a	51
110.74	0	button press	n/a	n/a	n/a	n/a	n/a	55
111.06	0	button press	n/a	n/a	n/a	n/a	n/a	55
114.35	4.83	AA	1.18	5	0	3	3	n/a
115.54	0	button press	n/a	n/a	n/a	n/a	n/a	50
116.90	0	button press	n/a	n/a	n/a	n/a	n/a	55
121.61	4.83	CC	0.91	4	0	1	1	n/a
122.53	0	button press	n/a	n/a	n/a	n/a	n/a	51
123.75	0	button press	n/a	n/a	n/a	n/a	n/a	55
124.06	0	button press	n/a	n/a	n/a	n/a	n/a	55
129.80	4.83	CA	1.15	5	0	1	3	n/a
130.95	0	button press	n/a	n/a	n/a	n/a	n/a	50
132.25	0	button press	n/a	n/a	n/a	n/a	n/a	54
134.03	0	button press	n/a	n/a	n/a	n/a	n/a	54
135.53	4.83	missed_trial	n/a	n/a	0	3	n/a	n/a
136.68	0	button press	n/a	n/a	n/a	n/a	n/a	54
142.70	4.83	CC	0.75	5	0	1	1	n/a
143.45	0	button press	n/a	n/a	n/a	n/a	n/a	51
144.83	0	button press	n/a	n/a	n/a	n/a	n/a	55
145.07	0	button press	n/a	n/a	n/a	n/a	n/a	55
150.54	4.83	AA	0.83	4	0	3	3	n/a
151.38	0	button press	n/a	n/a	n/a	n/a	n/a	50
152.72	0	button press	n/a	n/a	n/a	n/a	n/a	55
152.96	0	button press	n/a	n/a	n/a	n/a	n/a	55
158.30	4.83	CC	0.95	5	0	1	1	n/a
159.25	0	button press	n/a	n/a	n/a	n/a	n/a	51
