onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
26.83	4.83	AA	0.98	4	0	3	3	n/a
27.80	0	button press	n/a	n/a	n/a	n/a	n/a	51
28.97	0	button press	n/a	n/a	n/a	n/a	n/a	55
29.22	0	button press	n/a	n/a	n/a	n/a	n/a	55
29.58	0	button press	n/a	n/a	n/a	n/a	n/a	55
33.31	4.83	CC	1.07	6	0	1	1	n/a
34.38	0	button press	n/a	n/a	n/a	n/a	n/a	50
35.18	0	button press	n/a	n/a	n/a	n/a	n/a	55
35.66	0	button press	n/a	n/a	n/a	n/a	n/a	55
35.96	0	button press	n/a	n/a	n/a	n/a	n/a	55
39.64	4.83	CA	1.02	5	0	1	3	n/a
40.65	0	button press	n/a	n/a	n/a	n/a	n/a	51
41.55	0	button press	n/a	n/a	n/a	n/a	n/a	55
46.96	4.83	CC	0.90	6	0	1	1	n/a
47.87	0	button press	n/a	n/a	n/a	n/a	n/a	50
48.88	0	button press	n/a	n/a	n/a	n/a	n/a	55
53.09	4.83	AC	1.15	3	0	3	1	n/a
54.24	0	button press	n/a	n/a	n/a	n/a	n/a	50
55.29	0	button press	n/a	n/a	n/a	n/a	n/a	54
55.61	0	button press	n/a	n/a	n/a	n/a	n/a	54
56.31	0	button press	n/a	n/a	n/a	n/a	n/a	54
60.78	4.83	AA	0.95	5	0	3	3	n/a
61.73	0	button press	n/a	n/a	n/a	n/a	n/a	51
62.68	0	button press	n/a	n/a	n/a	n/a	n/a	55
62.98	0	button press	n/a	n/a	n/a	n/a	n/a	55
63.26	0	button press	n/a	n/a	n/a	n/a	n/a	55
68.68	4.83	AA	0.83	6	0	3	3	n/a
69.51	0	button press	n/a	n/a	n/a	n/a	n/a	51
70.30	0	button press	n/a	n/a	n/a	n/a	n/a	55
70.62	0	button press	n/a	n/a	n/a	n/a	n/a	55
77.39	4.83	CA	1.02	3	0	1	3	n/a
78.41	0	button press	n/a	n/a	n/a	n/a	n/a	51
79.78	0	button press	n/a	n/a	n/a	n/a	n/a	55
80.18	0	button press	n/a	n/a	n/a	n/a	n/a	55
81.86	0	button press	n/a	n/a	n/a	n/a	n/a	55
84.37	4.83	CA	1.07	4	0	1	3	n/a
85.44	0	button press	n/a	n/a	n/a	n/a	n/a	51
86.43	0	button press	n/a	n/a	n/a	n/a	n/a	55
93.16	4.83	CA	1.00	3	0	1	3	n/a
94.16	0	button press	n/a	n/a	n/a	n/a	n/a	51
95.72	0	button press	n/a	n/a	n/a	n/a	n/a	55
96.27	0	button press	n/a	n/a	n/a	n/a	n/a	54
96.54	0	button press	n/a	n/a	n/a	n/a	n/a	54
99.12	4.83	CA	1.12	4	0	1	3	n/a
100.24	0	button press	n/a	n/a	n/a	n/a	n/a	51
101.18	0	button press	n/a	n/a	n/a	n/a	n/a	55
106.48	4.83	AA	0.92	5	0	3	3	n/a
107.39	0	button press	n/a	n/a	n/a	n/a	n/a	51
108.16	0	button press	n/a	n/a	n/a	n/a	n/a	55
108.44	0	button press	n/a	n/a	n/a	n/a	n/a	55
108.84	0	button press	n/a	n/a	n/a	n/a	n/a	54
114.78	4.83	AA	0.85	5	0	3	3	n/a
115.63	0	button press	n/a	n/a	n/a	n/a	n/a	51
116.93	0	button press	n/a	n/a	n/a	n/a	n/a	54
122.93	4.83	CA	1.00	4	0	1	3	n/a
123.92	0	button press	n/a	n/a	n/a	n/a	n/a	51
125.26	0	button press	n/a	n/a	n/a	n/a	n/a	55
125.56	0	button press	n/a	n/a	n/a	n/a	n/a	55
129.48	4.83	CC	0.93	5	0	1	1	n/a
130.42	0	button press	n/a	n/a	n/a	n/a	n/a	50
131.70	0	button press	n/a	n/a	n/a	n/a	n/a	55
132.10	0	button press	n/a	n/a	n/a	n/a	n/a	55
136.59	4.83	AC	1.00	5	0	3	1	n/a
137.59	0	button press	n/a	n/a	n/a	n/a	n/a	50
138.92	0	button press	n/a	n/a	n/a	n/a	n/a	54
143.37	4.83	CC	1.12	3	0	1	1	n/a
144.49	0	button press	n/a	n/a	n/a	n/a	n/a	50
146.20	0	button press	n/a	n/a	n/a	n/a	n/a	54
146.58	0	button press	n/a	n/a	n/a	n/a	n/a	54
150.24	4.83	CA	0.72	6	0	1	3	n/a
150.96	0	button press	n/a	n/a	n/a	n/a	n/a	51
151.78	0	button press	n/a	n/a	n/a	n/a	n/a	55
152.03	0	button press	n/a	n/a	n/a	n/a	n/a	55
152.37	0	button press	n/a	n/a	n/a	n/a	n/a	55
158.33	4.83	AA	0.77	6	0	3	3	n/a
159.10	0	button press	n/a	n/a	n/a	n/a	n/a	51
160.12	0	button press	n/a	n/a	n/a	n/a	n/a	55
165.03	4.83	AC	0.82	5	0	3	1	n/a
165.84	0	button press	n/a	n/a	n/a	n/a	n/a	50
167.07	0	button press	n/a	n/a	n/a	n/a	n/a	55
167.44	0	button press	n/a	n/a	n/a	n/a	n/a	55
167.71	0	button press	n/a	n/a	n/a	n/a	n/a	55
168.29	0	button press	n/a	n/a	n/a	n/a	n/a	55
171.57	4.83	AC	0.88	3	0	3	1	n/a
172.45	0	button press	n/a	n/a	n/a	n/a	n/a	50
173.70	0	button press	n/a	n/a	n/a	n/a	n/a	55
173.97	0	button press	n/a	n/a	n/a	n/a	n/a	55
179.86	4.83	AA	1.40	5	0	3	3	n/a
181.26	0	button press	n/a	n/a	n/a	n/a	n/a	51
182.27	0	button press	n/a	n/a	n/a	n/a	n/a	55
182.57	0	button press	n/a	n/a	n/a	n/a	n/a	55
185.57	4.83	AC	1.23	5	0	3	1	n/a
186.80	0	button press	n/a	n/a	n/a	n/a	n/a	50
188.12	0	button press	n/a	n/a	n/a	n/a	n/a	54
189.20	0	button press	n/a	n/a	n/a	n/a	n/a	55
194.41	4.83	CC	1.35	4	0	1	1	n/a
195.76	0	button press	n/a	n/a	n/a	n/a	n/a	50
196.69	0	button press	n/a	n/a	n/a	n/a	n/a	55
196.99	0	button press	n/a	n/a	n/a	n/a	n/a	55
197.31	0	button press	n/a	n/a	n/a	n/a	n/a	55
201.02	4.83	AA	0.88	5	0	3	3	n/a
201.90	0	button press	n/a	n/a	n/a	n/a	n/a	51
203.08	0	button press	n/a	n/a	n/a	n/a	n/a	55
203.43	0	button press	n/a	n/a	n/a	n/a	n/a	55
203.71	0	button press	n/a	n/a	n/a	n/a	n/a	55
207.91	4.83	CA	0.93	5	0	1	3	n/a
208.84	0	button press	n/a	n/a	n/a	n/a	n/a	51
209.97	0	button press	n/a	n/a	n/a	n/a	n/a	54
210.34	0	button press	n/a	n/a	n/a	n/a	n/a	55
210.59	0	button press	n/a	n/a	n/a	n/a	n/a	55
210.82	0	button press	n/a	n/a	n/a	n/a	n/a	55
211.02	0	button press	n/a	n/a	n/a	n/a	n/a	55
215.85	4.83	AA	1.18	6	0	3	3	n/a
217.03	0	button press	n/a	n/a	n/a	n/a	n/a	51
223.82	4.83	AC	0.90	4	0	3	1	n/a
224.72	0	button press	n/a	n/a	n/a	n/a	n/a	50
226.22	0	button press	n/a	n/a	n/a	n/a	n/a	54
227.30	0	button press	n/a	n/a	n/a	n/a	n/a	54
231.95	4.83	CC	0.85	5	0	1	1	n/a
232.80	0	button press	n/a	n/a	n/a	n/a	n/a	50
234.01	0	button press	n/a	n/a	n/a	n/a	n/a	55
240.19	4.83	AA	0.77	4	0	3	3	n/a
240.96	0	button press	n/a	n/a	n/a	n/a	n/a	51
242.60	0	button press	n/a	n/a	n/a	n/a	n/a	55
245.83	4.83	AA	0.92	4	0	3	3	n/a
246.75	0	button press	n/a	n/a	n/a	n/a	n/a	51
247.93	0	button press	n/a	n/a	n/a	n/a	n/a	55
248.28	0	button press	n/a	n/a	n/a	n/a	n/a	55
248.56	0	button press	n/a	n/a	n/a	n/a	n/a	55
252.92	4.83	CA	0.85	5	0	1	3	n/a
253.77	0	button press	n/a	n/a	n/a	n/a	n/a	51
255.26	0	button press	n/a	n/a	n/a	n/a	n/a	55
260.15	4.83	CA	0.92	4	0	1	3	n/a
261.07	0	button press	n/a	n/a	n/a	n/a	n/a	51
262.25	0	button press	n/a	n/a	n/a	n/a	n/a	55
268.49	4.83	CC	0.88	4	0	1	1	n/a
269.37	0	button press	n/a	n/a	n/a	n/a	n/a	50
270.72	0	button press	n/a	n/a	n/a	n/a	n/a	54
271.35	0	button press	n/a	n/a	n/a	n/a	n/a	54
277.26	4.83	CC	1.15	4	0	1	1	n/a
278.41	0	button press	n/a	n/a	n/a	n/a	n/a	50
279.53	0	button press	n/a	n/a	n/a	n/a	n/a	54
279.88	0	button press	n/a	n/a	n/a	n/a	n/a	54
284.59	4.83	CA	0.82	3	0	1	3	n/a
285.40	0	button press	n/a	n/a	n/a	n/a	n/a	51
286.69	0	button press	n/a	n/a	n/a	n/a	n/a	55
286.99	0	button press	n/a	n/a	n/a	n/a	n/a	55
291.05	4.83	AC	1.22	5	0	3	1	n/a
292.26	0	button press	n/a	n/a	n/a	n/a	n/a	50
293.26	0	button press	n/a	n/a	n/a	n/a	n/a	55
293.56	0	button press	n/a	n/a	n/a	n/a	n/a	55
293.86	0	button press	n/a	n/a	n/a	n/a	n/a	55
294.61	0	button press	n/a	n/a	n/a	n/a	n/a	55
297.82	4.83	CA	1.12	5	0	1	3	n/a
298.94	0	button press	n/a	n/a	n/a	n/a	n/a	51
300.35	0	button press	n/a	n/a	n/a	n/a	n/a	54
304.17	4.83	AC	1.17	4	0	3	1	n/a
305.33	0	button press	n/a	n/a	n/a	n/a	n/a	50
306.38	0	button press	n/a	n/a	n/a	n/a	n/a	55
306.71	0	button press	n/a	n/a	n/a	n/a	n/a	55
312.96	4.83	missed_trial	n/a	n/a	0	3	n/a	n/a
314.59	0	button press	n/a	n/a	n/a	n/a	n/a	50
316.52	0	button press	n/a	n/a	n/a	n/a	n/a	54
330.72	4.83	YY	1.23	6	1	1	1	n/a
331.95	0	button press	n/a	n/a	n/a	n/a	n/a	51
338.13	4.83	NY	0.90	6	1	0	1	n/a
339.03	0	button press	n/a	n/a	n/a	n/a	n/a	51
343.79	4.83	YN	1.00	6	1	1	0	n/a
344.79	0	button press	n/a	n/a	n/a	n/a	n/a	50
346.08	0	button press	n/a	n/a	n/a	n/a	n/a	55
346.42	0	button press	n/a	n/a	n/a	n/a	n/a	55
346.67	0	button press	n/a	n/a	n/a	n/a	n/a	55
346.93	0	button press	n/a	n/a	n/a	n/a	n/a	55
349.85	4.83	NY	0.88	6	1	0	1	n/a
350.73	0	button press	n/a	n/a	n/a	n/a	n/a	51
352.03	0	button press	n/a	n/a	n/a	n/a	n/a	54
352.59	0	button press	n/a	n/a	n/a	n/a	n/a	55
357.77	4.83	YY	0.80	6	1	3	1	n/a
358.57	0	button press	n/a	n/a	n/a	n/a	n/a	51
359.87	0	button press	n/a	n/a	n/a	n/a	n/a	55
360.17	0	button press	n/a	n/a	n/a	n/a	n/a	55
360.37	0	button press	n/a	n/a	n/a	n/a	n/a	55
364.18	4.83	NY	1.03	5	1	0	1	n/a
365.21	0	button press	n/a	n/a	n/a	n/a	n/a	51
366.23	0	button press	n/a	n/a	n/a	n/a	n/a	55
366.53	0	button press	n/a	n/a	n/a	n/a	n/a	55
366.76	0	button press	n/a	n/a	n/a	n/a	n/a	55
370.09	4.83	YN	1.08	4	1	1	0	n/a
371.17	0	button press	n/a	n/a	n/a	n/a	n/a	50
372.37	0	button press	n/a	n/a	n/a	n/a	n/a	55
372.69	0	button press	n/a	n/a	n/a	n/a	n/a	55
378.81	4.83	YY	0.87	6	1	3	1	n/a
379.68	0	button press	n/a	n/a	n/a	n/a	n/a	51
380.67	0	button press	n/a	n/a	n/a	n/a	n/a	55
380.79	0	button press	n/a	n/a	n/a	n/a	n/a	55
381.03	0	button press	n/a	n/a	n/a	n/a	n/a	55
381.28	0	button press	n/a	n/a	n/a	n/a	n/a	55
381.49	0	button press	n/a	n/a	n/a	n/a	n/a	55
381.76	0	button press	n/a	n/a	n/a	n/a	n/a	55
385.99	4.83	NN	1.37	4	1	0	0	n/a
387.35	0	button press	n/a	n/a	n/a	n/a	n/a	50
388.10	0	button press	n/a	n/a	n/a	n/a	n/a	55
388.60	0	button press	n/a	n/a	n/a	n/a	n/a	54
392.23	4.83	YY	0.70	6	1	3	1	n/a
