onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
26.83	4.83	missed_trial	n/a	n/a	1	3	n/a	n/a
33.21	4.83	NN	1.10	2	1	0	0	n/a
34.31	0	button press	n/a	n/a	n/a	n/a	n/a	50
35.63	0	button press	n/a	n/a	n/a	n/a	n/a	54
35.96	0	button press	n/a	n/a	n/a	n/a	n/a	55
42.14	4.83	NN	1.20	1	1	0	0	n/a
43.34	0	button press	n/a	n/a	n/a	n/a	n/a	50
44.39	0	button press	n/a	n/a	n/a	n/a	n/a	55
49.80	4.83	YY	0.78	5	1	3	1	n/a
50.58	0	button press	n/a	n/a	n/a	n/a	n/a	51
51.66	0	button press	n/a	n/a	n/a	n/a	n/a	54
56.49	4.83	NN	0.85	1	1	0	0	n/a
57.34	0	button press	n/a	n/a	n/a	n/a	n/a	50
58.45	0	button press	n/a	n/a	n/a	n/a	n/a	55
64.80	4.83	NN	1.05	1	1	0	0	n/a
65.84	0	button press	n/a	n/a	n/a	n/a	n/a	50
67.51	0	button press	n/a	n/a	n/a	n/a	n/a	55
72.72	4.83	YY	0.90	4	1	3	1	n/a
73.62	0	button press	n/a	n/a	n/a	n/a	n/a	51
75.10	0	button press	n/a	n/a	n/a	n/a	n/a	55
78.61	4.83	YY	0.75	6	1	3	1	n/a
79.36	0	button press	n/a	n/a	n/a	n/a	n/a	51
80.76	0	button press	n/a	n/a	n/a	n/a	n/a	55
81.03	0	button press	n/a	n/a	n/a	n/a	n/a	54
81.23	0	button press	n/a	n/a	n/a	n/a	n/a	54
81.43	0	button press	n/a	n/a	n/a	n/a	n/a	54
81.94	0	button press	n/a	n/a	n/a	n/a	n/a	54
84.34	4.83	YY	0.95	5	1	1	1	n/a
85.29	0	button press	n/a	n/a	n/a	n/a	n/a	51
86.59	0	button press	n/a	n/a	n/a	n/a	n/a	54
92.28	4.83	NN	0.85	2	1	0	0	n/a
93.13	0	button press	n/a	n/a	n/a	n/a	n/a	50
101.00	4.83	NY	0.62	6	1	0	1	n/a
101.62	0	button press	n/a	n/a	n/a	n/a	n/a	51
102.97	0	button press	n/a	n/a	n/a	n/a	n/a	54
103.18	0	button press	n/a	n/a	n/a	n/a	n/a	54
103.42	0	button press	n/a	n/a	n/a	n/a	n/a	54
103.95	0	button press	n/a	n/a	n/a	n/a	n/a	54
108.38	4.83	NY	1.23	5	1	0	1	n/a
109.61	0	button press	n/a	n/a	n/a	n/a	n/a	51
110.74	0	button press	n/a	n/a	n/a	n/a	n/a	55
115.34	4.83	NY	0.68	6	1	0	1	n/a
116.02	0	button press	n/a	n/a	n/a	n/a	n/a	51
117.32	0	button press	n/a	n/a	n/a	n/a	n/a	54
117.58	0	button press	n/a	n/a	n/a	n/a	n/a	54
121.71	4.83	NY	0.63	5	1	0	1	n/a
122.35	0	button press	n/a	n/a	n/a	n/a	n/a	51
123.91	0	button press	n/a	n/a	n/a	n/a	n/a	54
124.18	0	button press	n/a	n/a	n/a	n/a	n/a	54
125.79	0	button press	n/a	n/a	n/a	n/a	n/a	54
128.02	4.83	YY	0.57	6	1	1	1	n/a
128.59	0	button press	n/a	n/a	n/a	n/a	n/a	51
130.09	0	button press	n/a	n/a	n/a	n/a	n/a	54
130.32	0	button press	n/a	n/a	n/a	n/a	n/a	54
130.52	0	button press	n/a	n/a	n/a	n/a	n/a	54
130.79	0	button press	n/a	n/a	n/a	n/a	n/a	54
134.13	4.83	NN	1.23	2	1	0	0	n/a
135.36	0	button press	n/a	n/a	n/a	n/a	n/a	50
