onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
26.83	4.83	CA	1.16	1	0	1	3	n/a
27.99	0	button press	n/a	n/a	n/a	n/a	n/a	51
29.45	0	button press	n/a	n/a	n/a	n/a	n/a	55
29.77	0	button press	n/a	n/a	n/a	n/a	n/a	55
30.04	0	button press	n/a	n/a	n/a	n/a	n/a	55
30.25	0	button press	n/a	n/a	n/a	n/a	n/a	55
30.48	0	button press	n/a	n/a	n/a	n/a	n/a	55
35.40	4.83	AA	0.87	6	0	3	3	n/a
36.26	0	button press	n/a	n/a	n/a	n/a	n/a	51
37.36	0	button press	n/a	n/a	n/a	n/a	n/a	54
37.81	0	button press	n/a	n/a	n/a	n/a	n/a	54
42.29	4.83	CC	0.53	6	0	1	1	n/a
42.82	0	button press	n/a	n/a	n/a	n/a	n/a	50
44.22	0	button press	n/a	n/a	n/a	n/a	n/a	54
48.96	4.83	AA	0.77	6	0	3	3	n/a
49.73	0	button press	n/a	n/a	n/a	n/a	n/a	51
50.89	0	button press	n/a	n/a	n/a	n/a	n/a	54
51.53	0	button press	n/a	n/a	n/a	n/a	n/a	54
55.95	4.83	AA	0.85	6	0	3	3	n/a
56.80	0	button press	n/a	n/a	n/a	n/a	n/a	51
57.80	0	button press	n/a	n/a	n/a	n/a	n/a	54
58.10	0	button press	n/a	n/a	n/a	n/a	n/a	54
63.13	4.83	AA	0.92	2	0	3	3	n/a
64.05	0	button press	n/a	n/a	n/a	n/a	n/a	51
65.34	0	button press	n/a	n/a	n/a	n/a	n/a	55
71.29	4.83	AA	0.52	6	0	3	3	n/a
71.80	0	button press	n/a	n/a	n/a	n/a	n/a	51
73.60	0	button press	n/a	n/a	n/a	n/a	n/a	54
73.82	0	button press	n/a	n/a	n/a	n/a	n/a	54
74.00	0	button press	n/a	n/a	n/a	n/a	n/a	54
79.88	4.83	AA	0.90	6	0	3	3	n/a
80.78	0	button press	n/a	n/a	n/a	n/a	n/a	51
81.99	0	button press	n/a	n/a	n/a	n/a	n/a	54
82.23	0	button press	n/a	n/a	n/a	n/a	n/a	54
82.42	0	button press	n/a	n/a	n/a	n/a	n/a	54
82.66	0	button press	n/a	n/a	n/a	n/a	n/a	54
87.24	4.83	AA	0.60	6	0	3	3	n/a
87.84	0	button press	n/a	n/a	n/a	n/a	n/a	51
89.27	0	button press	n/a	n/a	n/a	n/a	n/a	54
89.47	0	button press	n/a	n/a	n/a	n/a	n/a	54
89.65	0	button press	n/a	n/a	n/a	n/a	n/a	54
89.82	0	button press	n/a	n/a	n/a	n/a	n/a	54
90.12	0	button press	n/a	n/a	n/a	n/a	n/a	54
93.88	4.83	CC	1.27	6	0	1	1	n/a
95.14	0	button press	n/a	n/a	n/a	n/a	n/a	50
96.49	0	button press	n/a	n/a	n/a	n/a	n/a	54
100.94	4.83	CC	0.75	6	0	1	1	n/a
101.69	0	button press	n/a	n/a	n/a	n/a	n/a	50
102.80	0	button press	n/a	n/a	n/a	n/a	n/a	54
103.00	0	button press	n/a	n/a	n/a	n/a	n/a	54
109.33	4.83	CC	0.92	1	0	1	1	n/a
110.24	0	button press	n/a	n/a	n/a	n/a	n/a	50
111.24	0	button press	n/a	n/a	n/a	n/a	n/a	55
117.23	4.83	CC	0.60	6	0	1	1	n/a
117.83	0	button press	n/a	n/a	n/a	n/a	n/a	50
125.11	4.83	CC	0.60	6	0	1	1	n/a
125.71	0	button press	n/a	n/a	n/a	n/a	n/a	50
127.44	0	button press	n/a	n/a	n/a	n/a	n/a	54
127.69	0	button press	n/a	n/a	n/a	n/a	n/a	54
131.24	4.83	AA	1.07	6	0	3	3	n/a
132.30	0	button press	n/a	n/a	n/a	n/a	n/a	51
133.28	0	button press	n/a	n/a	n/a	n/a	n/a	54
138.78	4.83	AA	1.10	1	0	3	3	n/a
139.48	0	button press	n/a	n/a	n/a	n/a	n/a	50
139.88	0	button press	n/a	n/a	n/a	n/a	n/a	51
141.06	0	button press	n/a	n/a	n/a	n/a	n/a	55
141.29	0	button press	n/a	n/a	n/a	n/a	n/a	55
141.47	0	button press	n/a	n/a	n/a	n/a	n/a	55
141.64	0	button press	n/a	n/a	n/a	n/a	n/a	55
141.81	0	button press	n/a	n/a	n/a	n/a	n/a	55
146.53	4.83	CC	0.82	5	0	1	1	n/a
147.35	0	button press	n/a	n/a	n/a	n/a	n/a	50
148.50	0	button press	n/a	n/a	n/a	n/a	n/a	54
148.82	0	button press	n/a	n/a	n/a	n/a	n/a	54
149.12	0	button press	n/a	n/a	n/a	n/a	n/a	54
153.89	4.83	AA	0.93	6	0	3	3	n/a
154.83	0	button press	n/a	n/a	n/a	n/a	n/a	51
155.76	0	button press	n/a	n/a	n/a	n/a	n/a	54
161.58	4.83	AA	0.80	6	0	3	3	n/a
162.38	0	button press	n/a	n/a	n/a	n/a	n/a	51
163.50	0	button press	n/a	n/a	n/a	n/a	n/a	54
163.71	0	button press	n/a	n/a	n/a	n/a	n/a	54
167.43	4.83	AA	0.85	6	0	3	3	n/a
168.28	0	button press	n/a	n/a	n/a	n/a	n/a	51
169.74	0	button press	n/a	n/a	n/a	n/a	n/a	54
169.97	0	button press	n/a	n/a	n/a	n/a	n/a	54
170.19	0	button press	n/a	n/a	n/a	n/a	n/a	54
170.51	0	button press	n/a	n/a	n/a	n/a	n/a	54
174.27	4.83	CC	0.88	2	0	1	1	n/a
175.15	0	button press	n/a	n/a	n/a	n/a	n/a	50
176.50	0	button press	n/a	n/a	n/a	n/a	n/a	54
177.02	0	button press	n/a	n/a	n/a	n/a	n/a	55
177.25	0	button press	n/a	n/a	n/a	n/a	n/a	55
177.53	0	button press	n/a	n/a	n/a	n/a	n/a	55
177.73	0	button press	n/a	n/a	n/a	n/a	n/a	55
178.45	0	button press	n/a	n/a	n/a	n/a	n/a	55
