onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
26.83	4.83	YY	1.01	4	1	3	1	n/a
27.84	0	button press	n/a	n/a	n/a	n/a	n/a	51
29.13	0	button press	n/a	n/a	n/a	n/a	n/a	54
29.78	0	button press	n/a	n/a	n/a	n/a	n/a	54
33.75	4.83	YY	1.15	4	1	1	1	n/a
34.90	0	button press	n/a	n/a	n/a	n/a	n/a	51
36.28	0	button press	n/a	n/a	n/a	n/a	n/a	55
42.54	4.83	NN	1.08	3	1	0	0	n/a
43.62	0	button press	n/a	n/a	n/a	n/a	n/a	50
49.65	4.83	YN	1.13	1	1	1	0	n/a
50.78	0	button press	n/a	n/a	n/a	n/a	n/a	50
56.74	4.83	NN	1.00	1	1	0	0	n/a
57.74	0	button press	n/a	n/a	n/a	n/a	n/a	50
65.34	4.83	YY	0.75	6	1	1	1	n/a
66.09	0	button press	n/a	n/a	n/a	n/a	n/a	51
67.23	0	button press	n/a	n/a	n/a	n/a	n/a	54
67.57	0	button press	n/a	n/a	n/a	n/a	n/a	54
67.99	0	button press	n/a	n/a	n/a	n/a	n/a	54
68.24	0	button press	n/a	n/a	n/a	n/a	n/a	54
68.54	0	button press	n/a	n/a	n/a	n/a	n/a	54
74.50	4.83	YY	0.82	4	1	1	1	n/a
75.31	0	button press	n/a	n/a	n/a	n/a	n/a	51
76.90	0	button press	n/a	n/a	n/a	n/a	n/a	54
77.23	0	button press	n/a	n/a	n/a	n/a	n/a	54
81.06	4.83	YN	1.10	2	1	3	0	n/a
82.16	0	button press	n/a	n/a	n/a	n/a	n/a	50
89.85	4.83	NN	0.85	6	1	0	0	n/a
90.70	0	button press	n/a	n/a	n/a	n/a	n/a	50
92.11	0	button press	n/a	n/a	n/a	n/a	n/a	54
98.46	4.83	NY	0.83	6	1	0	1	n/a
99.29	0	button press	n/a	n/a	n/a	n/a	n/a	51
105.53	4.83	YY	0.75	5	1	1	1	n/a
106.28	0	button press	n/a	n/a	n/a	n/a	n/a	51
107.93	0	button press	n/a	n/a	n/a	n/a	n/a	54
108.34	0	button press	n/a	n/a	n/a	n/a	n/a	54
111.36	4.83	NY	1.51	3	1	0	1	n/a
112.87	0	button press	n/a	n/a	n/a	n/a	n/a	51
113.82	0	button press	n/a	n/a	n/a	n/a	n/a	55
114.14	0	button press	n/a	n/a	n/a	n/a	n/a	55
114.52	0	button press	n/a	n/a	n/a	n/a	n/a	55
119.23	4.83	YN	1.07	6	1	3	0	n/a
120.30	0	button press	n/a	n/a	n/a	n/a	n/a	50
121.25	0	button press	n/a	n/a	n/a	n/a	n/a	54
121.63	0	button press	n/a	n/a	n/a	n/a	n/a	54
121.94	0	button press	n/a	n/a	n/a	n/a	n/a	54
125.91	4.83	NN	1.07	3	1	0	0	n/a
126.97	0	button press	n/a	n/a	n/a	n/a	n/a	50
128.09	0	button press	n/a	n/a	n/a	n/a	n/a	55
128.64	0	button press	n/a	n/a	n/a	n/a	n/a	54
128.85	0	button press	n/a	n/a	n/a	n/a	n/a	54
132.08	4.83	NN	0.90	4	1	0	0	n/a
132.98	0	button press	n/a	n/a	n/a	n/a	n/a	50
134.31	0	button press	n/a	n/a	n/a	n/a	n/a	54
135.01	0	button press	n/a	n/a	n/a	n/a	n/a	55
135.30	0	button press	n/a	n/a	n/a	n/a	n/a	55
140.66	4.83	YN	1.13	3	1	1	0	n/a
141.79	0	button press	n/a	n/a	n/a	n/a	n/a	50
142.79	0	button press	n/a	n/a	n/a	n/a	n/a	55
143.10	0	button press	n/a	n/a	n/a	n/a	n/a	55
143.47	0	button press	n/a	n/a	n/a	n/a	n/a	55
147.95	4.83	YN	1.26	6	1	1	0	n/a
149.21	0	button press	n/a	n/a	n/a	n/a	n/a	50
155.42	4.83	NN	0.82	6	1	0	0	n/a
156.24	0	button press	n/a	n/a	n/a	n/a	n/a	50
157.44	0	button press	n/a	n/a	n/a	n/a	n/a	54
157.67	0	button press	n/a	n/a	n/a	n/a	n/a	54
157.94	0	button press	n/a	n/a	n/a	n/a	n/a	54
158.29	0	button press	n/a	n/a	n/a	n/a	n/a	54
158.72	0	button press	n/a	n/a	n/a	n/a	n/a	54
162.26	4.83	NN	0.78	6	1	0	0	n/a
163.05	0	button press	n/a	n/a	n/a	n/a	n/a	50
169.24	4.83	NN	0.90	6	1	0	0	n/a
170.14	0	button press	n/a	n/a	n/a	n/a	n/a	50
171.47	0	button press	n/a	n/a	n/a	n/a	n/a	54
171.92	0	button press	n/a	n/a	n/a	n/a	n/a	54
172.42	0	button press	n/a	n/a	n/a	n/a	n/a	54
177.50	4.83	YY	1.23	3	1	1	1	n/a
178.73	0	button press	n/a	n/a	n/a	n/a	n/a	51
179.98	0	button press	n/a	n/a	n/a	n/a	n/a	54
183.51	4.83	NN	1.25	4	1	0	0	n/a
184.76	0	button press	n/a	n/a	n/a	n/a	n/a	50
186.40	0	button press	n/a	n/a	n/a	n/a	n/a	55
192.70	4.83	NN	1.35	3	1	0	0	n/a
194.05	0	button press	n/a	n/a	n/a	n/a	n/a	50
194.88	0	button press	n/a	n/a	n/a	n/a	n/a	55
