onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
26.83	4.83	NN	1.08	4	1	0	0	n/a
27.90	0	button press	n/a	n/a	n/a	n/a	n/a	50
29.47	0	button press	n/a	n/a	n/a	n/a	n/a	54
30.03	0	button press	n/a	n/a	n/a	n/a	n/a	55
30.38	0	button press	n/a	n/a	n/a	n/a	n/a	55
35.26	4.83	YY	0.83	3	1	1	1	n/a
36.09	0	button press	n/a	n/a	n/a	n/a	n/a	51
37.19	0	button press	n/a	n/a	n/a	n/a	n/a	55
37.68	0	button press	n/a	n/a	n/a	n/a	n/a	55
41.97	4.83	NN	0.75	4	1	0	0	n/a
42.72	0	button press	n/a	n/a	n/a	n/a	n/a	50
44.05	0	button press	n/a	n/a	n/a	n/a	n/a	55
44.45	0	button press	n/a	n/a	n/a	n/a	n/a	54
44.70	0	button press	n/a	n/a	n/a	n/a	n/a	54
48.85	4.83	NN	1.28	3	1	0	0	n/a
50.13	0	button press	n/a	n/a	n/a	n/a	n/a	50
50.96	0	button press	n/a	n/a	n/a	n/a	n/a	55
51.68	0	button press	n/a	n/a	n/a	n/a	n/a	55
57.45	4.83	NN	0.77	3	1	0	0	n/a
58.22	0	button press	n/a	n/a	n/a	n/a	n/a	50
59.88	0	button press	n/a	n/a	n/a	n/a	n/a	54
60.15	0	button press	n/a	n/a	n/a	n/a	n/a	54
60.67	0	button press	n/a	n/a	n/a	n/a	n/a	54
61.32	0	button press	n/a	n/a	n/a	n/a	n/a	55
63.08	4.83	NN	0.72	4	1	0	0	n/a
63.80	0	button press	n/a	n/a	n/a	n/a	n/a	50
65.03	0	button press	n/a	n/a	n/a	n/a	n/a	54
65.26	0	button press	n/a	n/a	n/a	n/a	n/a	54
65.46	0	button press	n/a	n/a	n/a	n/a	n/a	54
69.32	4.83	NN	0.73	3	1	0	0	n/a
70.06	0	button press	n/a	n/a	n/a	n/a	n/a	50
71.22	0	button press	n/a	n/a	n/a	n/a	n/a	55
71.72	0	button press	n/a	n/a	n/a	n/a	n/a	54
71.94	0	button press	n/a	n/a	n/a	n/a	n/a	54
75.00	4.83	YY	0.77	3	1	1	1	n/a
75.77	0	button press	n/a	n/a	n/a	n/a	n/a	51
76.83	0	button press	n/a	n/a	n/a	n/a	n/a	54
77.35	0	button press	n/a	n/a	n/a	n/a	n/a	55
81.86	4.83	YN	1.17	3	1	1	0	n/a
83.02	0	button press	n/a	n/a	n/a	n/a	n/a	50
84.21	0	button press	n/a	n/a	n/a	n/a	n/a	55
88.02	4.83	NN	0.87	3	1	0	0	n/a
88.88	0	button press	n/a	n/a	n/a	n/a	n/a	50
90.12	0	button press	n/a	n/a	n/a	n/a	n/a	55
90.40	0	button press	n/a	n/a	n/a	n/a	n/a	55
90.63	0	button press	n/a	n/a	n/a	n/a	n/a	55
93.98	4.83	YY	0.87	6	1	3	1	n/a
94.84	0	button press	n/a	n/a	n/a	n/a	n/a	51
95.93	0	button press	n/a	n/a	n/a	n/a	n/a	54
96.21	0	button press	n/a	n/a	n/a	n/a	n/a	54
96.41	0	button press	n/a	n/a	n/a	n/a	n/a	54
96.62	0	button press	n/a	n/a	n/a	n/a	n/a	54
96.82	0	button press	n/a	n/a	n/a	n/a	n/a	54
100.92	4.83	YY	0.92	1	1	3	1	n/a
101.84	0	button press	n/a	n/a	n/a	n/a	n/a	51
102.77	0	button press	n/a	n/a	n/a	n/a	n/a	55
103.47	0	button press	n/a	n/a	n/a	n/a	n/a	55
107.66	4.83	YY	1.08	2	1	3	1	n/a
108.74	0	button press	n/a	n/a	n/a	n/a	n/a	51
109.48	0	button press	n/a	n/a	n/a	n/a	n/a	55
109.84	0	button press	n/a	n/a	n/a	n/a	n/a	54
115.77	4.83	YN	0.72	3	1	3	0	n/a
116.49	0	button press	n/a	n/a	n/a	n/a	n/a	50
117.92	0	button press	n/a	n/a	n/a	n/a	n/a	55
118.20	0	button press	n/a	n/a	n/a	n/a	n/a	55
123.03	4.83	YY	0.87	2	1	3	1	n/a
123.89	0	button press	n/a	n/a	n/a	n/a	n/a	51
125.13	0	button press	n/a	n/a	n/a	n/a	n/a	55
125.39	0	button press	n/a	n/a	n/a	n/a	n/a	55
125.61	0	button press	n/a	n/a	n/a	n/a	n/a	55
130.17	4.83	YN	1.10	3	1	3	0	n/a
131.27	0	button press	n/a	n/a	n/a	n/a	n/a	50
132.37	0	button press	n/a	n/a	n/a	n/a	n/a	54
