onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
26.83	4.83	YY	1.21	2	1	1	1	n/a
28.04	0	button press	n/a	n/a	n/a	n/a	n/a	50
29.35	0	button press	n/a	n/a	n/a	n/a	n/a	55
32.75	4.83	NN	0.92	4	1	0	0	n/a
33.66	0	button press	n/a	n/a	n/a	n/a	n/a	51
35.96	0	button press	n/a	n/a	n/a	n/a	n/a	54
41.07	4.83	NN	1.23	6	1	0	0	n/a
42.30	0	button press	n/a	n/a	n/a	n/a	n/a	51
44.04	0	button press	n/a	n/a	n/a	n/a	n/a	54
49.15	4.83	YY	0.88	6	1	1	1	n/a
50.03	0	button press	n/a	n/a	n/a	n/a	n/a	50
51.09	0	button press	n/a	n/a	n/a	n/a	n/a	54
56.72	4.83	NN	0.87	3	1	0	0	n/a
57.59	0	button press	n/a	n/a	n/a	n/a	n/a	51
58.80	0	button press	n/a	n/a	n/a	n/a	n/a	55
59.40	0	button press	n/a	n/a	n/a	n/a	n/a	55
60.51	0	button press	n/a	n/a	n/a	n/a	n/a	55
62.70	4.83	NY	1.37	6	1	0	1	n/a
64.06	0	button press	n/a	n/a	n/a	n/a	n/a	50
65.01	0	button press	n/a	n/a	n/a	n/a	n/a	54
69.04	4.83	YY	1.19	4	1	3	1	n/a
70.22	0	button press	n/a	n/a	n/a	n/a	n/a	50
71.14	0	button press	n/a	n/a	n/a	n/a	n/a	54
75.63	4.83	YY	0.83	6	1	1	1	n/a
76.46	0	button press	n/a	n/a	n/a	n/a	n/a	50
77.60	0	button press	n/a	n/a	n/a	n/a	n/a	54
77.91	0	button press	n/a	n/a	n/a	n/a	n/a	54
78.16	0	button press	n/a	n/a	n/a	n/a	n/a	54
78.43	0	button press	n/a	n/a	n/a	n/a	n/a	54
81.49	4.83	YY	0.98	3	1	1	1	n/a
82.47	0	button press	n/a	n/a	n/a	n/a	n/a	50
83.54	0	button press	n/a	n/a	n/a	n/a	n/a	55
89.48	4.83	NN	1.07	2	1	0	0	n/a
