onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
26.83	4.83	CC	0.60	6	0	1	1	n/a
27.42	0	button press	n/a	n/a	n/a	n/a	n/a	50
28.50	0	button press	n/a	n/a	n/a	n/a	n/a	54
28.77	0	button press	n/a	n/a	n/a	n/a	n/a	54
28.97	0	button press	n/a	n/a	n/a	n/a	n/a	54
32.85	4.83	CC	0.50	6	0	1	1	n/a
33.35	0	button press	n/a	n/a	n/a	n/a	n/a	50
34.71	0	button press	n/a	n/a	n/a	n/a	n/a	54
34.94	0	button press	n/a	n/a	n/a	n/a	n/a	54
39.91	4.83	CC	0.72	5	0	1	1	n/a
40.62	0	button press	n/a	n/a	n/a	n/a	n/a	50
46.52	4.83	AC	0.92	4	0	3	1	n/a
47.43	0	button press	n/a	n/a	n/a	n/a	n/a	50
48.88	0	button press	n/a	n/a	n/a	n/a	n/a	55
49.18	0	button press	n/a	n/a	n/a	n/a	n/a	55
49.71	0	button press	n/a	n/a	n/a	n/a	n/a	54
54.36	4.83	AC	0.75	5	0	3	1	n/a
55.11	0	button press	n/a	n/a	n/a	n/a	n/a	50
56.29	0	button press	n/a	n/a	n/a	n/a	n/a	54
56.85	0	button press	n/a	n/a	n/a	n/a	n/a	54
63.20	4.83	AC	1.27	4	0	3	1	n/a
64.46	0	button press	n/a	n/a	n/a	n/a	n/a	50
68.96	4.83	CC	0.73	5	0	1	1	n/a
69.69	0	button press	n/a	n/a	n/a	n/a	n/a	50
75.90	4.83	AC	0.85	4	0	3	1	n/a
76.75	0	button press	n/a	n/a	n/a	n/a	n/a	50
78.01	0	button press	n/a	n/a	n/a	n/a	n/a	54
82.77	4.83	CC	0.70	6	0	1	1	n/a
83.47	0	button press	n/a	n/a	n/a	n/a	n/a	50
84.74	0	button press	n/a	n/a	n/a	n/a	n/a	54
89.30	4.83	CC	0.80	6	0	1	1	n/a
90.10	0	button press	n/a	n/a	n/a	n/a	n/a	50
91.81	0	button press	n/a	n/a	n/a	n/a	n/a	54
94.93	4.83	AA	0.60	6	0	3	3	n/a
95.53	0	button press	n/a	n/a	n/a	n/a	n/a	51
96.87	0	button press	n/a	n/a	n/a	n/a	n/a	54
97.11	0	button press	n/a	n/a	n/a	n/a	n/a	54
97.34	0	button press	n/a	n/a	n/a	n/a	n/a	54
97.66	0	button press	n/a	n/a	n/a	n/a	n/a	54
97.89	0	button press	n/a	n/a	n/a	n/a	n/a	54
100.64	4.83	missed_trial	n/a	n/a	0	1	n/a	n/a
101.47	0	button press	n/a	n/a	n/a	n/a	n/a	54
102.04	0	button press	n/a	n/a	n/a	n/a	n/a	54
102.27	0	button press	n/a	n/a	n/a	n/a	n/a	50
107.35	4.83	AC	1.41	4	0	3	1	n/a
108.76	0	button press	n/a	n/a	n/a	n/a	n/a	50
115.54	4.83	AA	1.05	3	0	3	3	n/a
116.59	0	button press	n/a	n/a	n/a	n/a	n/a	51
117.62	0	button press	n/a	n/a	n/a	n/a	n/a	54
117.90	0	button press	n/a	n/a	n/a	n/a	n/a	54
124.38	4.83	CC	1.05	2	0	1	1	n/a
125.43	0	button press	n/a	n/a	n/a	n/a	n/a	50
126.87	0	button press	n/a	n/a	n/a	n/a	n/a	55
127.77	0	button press	n/a	n/a	n/a	n/a	n/a	55
133.33	4.83	AA	1.36	2	0	3	3	n/a
134.70	0	button press	n/a	n/a	n/a	n/a	n/a	51
135.76	0	button press	n/a	n/a	n/a	n/a	n/a	55
141.92	4.83	AA	0.97	4	0	3	3	n/a
142.89	0	button press	n/a	n/a	n/a	n/a	n/a	51
144.40	0	button press	n/a	n/a	n/a	n/a	n/a	55
144.75	0	button press	n/a	n/a	n/a	n/a	n/a	55
149.60	4.83	CA	0.83	5	0	1	3	n/a
150.43	0	button press	n/a	n/a	n/a	n/a	n/a	51
151.40	0	button press	n/a	n/a	n/a	n/a	n/a	54
151.68	0	button press	n/a	n/a	n/a	n/a	n/a	54
151.91	0	button press	n/a	n/a	n/a	n/a	n/a	54
155.64	4.83	CC	0.80	6	0	1	1	n/a
156.44	0	button press	n/a	n/a	n/a	n/a	n/a	50
157.62	0	button press	n/a	n/a	n/a	n/a	n/a	54
157.97	0	button press	n/a	n/a	n/a	n/a	n/a	54
161.37	4.83	CC	0.95	4	0	1	1	n/a
162.32	0	button press	n/a	n/a	n/a	n/a	n/a	50
163.61	0	button press	n/a	n/a	n/a	n/a	n/a	54
163.86	0	button press	n/a	n/a	n/a	n/a	n/a	54
169.89	4.83	CA	0.68	2	0	1	3	n/a
170.57	0	button press	n/a	n/a	n/a	n/a	n/a	51
178.88	4.83	CC	0.63	6	0	1	1	n/a
179.51	0	button press	n/a	n/a	n/a	n/a	n/a	50
180.76	0	button press	n/a	n/a	n/a	n/a	n/a	54
180.99	0	button press	n/a	n/a	n/a	n/a	n/a	54
181.18	0	button press	n/a	n/a	n/a	n/a	n/a	54
181.39	0	button press	n/a	n/a	n/a	n/a	n/a	54
181.61	0	button press	n/a	n/a	n/a	n/a	n/a	54
185.71	4.83	AA	0.55	6	0	3	3	n/a
186.26	0	button press	n/a	n/a	n/a	n/a	n/a	51
194.13	4.83	AC	0.67	6	0	3	1	n/a
194.80	0	button press	n/a	n/a	n/a	n/a	n/a	50
196.04	0	button press	n/a	n/a	n/a	n/a	n/a	54
196.29	0	button press	n/a	n/a	n/a	n/a	n/a	54
196.49	0	button press	n/a	n/a	n/a	n/a	n/a	54
202.47	4.83	CC	0.93	3	0	1	1	n/a
203.40	0	button press	n/a	n/a	n/a	n/a	n/a	50
209.45	4.83	AA	0.58	3	0	3	3	n/a
210.03	0	button press	n/a	n/a	n/a	n/a	n/a	51
215.12	4.83	CC	0.60	6	0	1	1	n/a
215.72	0	button press	n/a	n/a	n/a	n/a	n/a	50
216.85	0	button press	n/a	n/a	n/a	n/a	n/a	54
217.10	0	button press	n/a	n/a	n/a	n/a	n/a	54
221.70	4.83	AC	0.87	4	0	3	1	n/a
222.56	0	button press	n/a	n/a	n/a	n/a	n/a	50
223.71	0	button press	n/a	n/a	n/a	n/a	n/a	54
224.05	0	button press	n/a	n/a	n/a	n/a	n/a	54
227.46	4.83	AC	0.95	3	0	3	1	n/a
228.41	0	button press	n/a	n/a	n/a	n/a	n/a	50
236.31	4.83	AA	1.12	2	0	3	3	n/a
237.43	0	button press	n/a	n/a	n/a	n/a	n/a	51
238.50	0	button press	n/a	n/a	n/a	n/a	n/a	55
238.73	0	button press	n/a	n/a	n/a	n/a	n/a	55
239.21	0	button press	n/a	n/a	n/a	n/a	n/a	55
242.26	4.83	AC	1.38	2	0	3	1	n/a
243.64	0	button press	n/a	n/a	n/a	n/a	n/a	50
249.98	4.83	AA	0.62	5	0	3	3	n/a
250.60	0	button press	n/a	n/a	n/a	n/a	n/a	51
251.76	0	button press	n/a	n/a	n/a	n/a	n/a	54
252.80	0	button press	n/a	n/a	n/a	n/a	n/a	55
256.46	4.83	CC	0.58	6	0	1	1	n/a
257.04	0	button press	n/a	n/a	n/a	n/a	n/a	50
258.24	0	button press	n/a	n/a	n/a	n/a	n/a	54
264.85	4.83	CC	0.92	6	0	1	1	n/a
265.76	0	button press	n/a	n/a	n/a	n/a	n/a	50
266.91	0	button press	n/a	n/a	n/a	n/a	n/a	54
271.24	4.83	CC	0.68	5	0	1	1	n/a
271.92	0	button press	n/a	n/a	n/a	n/a	n/a	50
273.29	0	button press	n/a	n/a	n/a	n/a	n/a	54
277.00	4.83	AC	0.93	3	0	3	1	n/a
277.93	0	button press	n/a	n/a	n/a	n/a	n/a	50
285.64	4.83	AA	1.00	1	0	3	3	n/a
286.64	0	button press	n/a	n/a	n/a	n/a	n/a	51
291.82	4.83	CC	0.70	4	0	1	1	n/a
292.52	0	button press	n/a	n/a	n/a	n/a	n/a	50
293.82	0	button press	n/a	n/a	n/a	n/a	n/a	54
299.43	4.83	CC	0.62	6	0	1	1	n/a
300.04	0	button press	n/a	n/a	n/a	n/a	n/a	50
301.82	0	button press	n/a	n/a	n/a	n/a	n/a	55
302.32	0	button press	n/a	n/a	n/a	n/a	n/a	54
307.50	4.83	AA	0.75	4	0	3	3	n/a
308.25	0	button press	n/a	n/a	n/a	n/a	n/a	51
