onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
26.83	4.83	YN	0.78	4	1	3	0	n/a
27.60	0	button press	n/a	n/a	n/a	n/a	n/a	50
29.22	0	button press	n/a	n/a	n/a	n/a	n/a	55
29.52	0	button press	n/a	n/a	n/a	n/a	n/a	55
29.82	0	button press	n/a	n/a	n/a	n/a	n/a	55
32.45	4.83	YN	0.71	4	1	1	0	n/a
33.15	0	button press	n/a	n/a	n/a	n/a	n/a	50
34.44	0	button press	n/a	n/a	n/a	n/a	n/a	55
34.71	0	button press	n/a	n/a	n/a	n/a	n/a	55
39.11	4.83	NN	0.67	5	1	0	0	n/a
39.77	0	button press	n/a	n/a	n/a	n/a	n/a	50
40.62	0	button press	n/a	n/a	n/a	n/a	n/a	55
40.95	0	button press	n/a	n/a	n/a	n/a	n/a	55
41.37	0	button press	n/a	n/a	n/a	n/a	n/a	54
48.25	4.83	NN	0.75	4	1	0	0	n/a
48.99	0	button press	n/a	n/a	n/a	n/a	n/a	50
50.53	0	button press	n/a	n/a	n/a	n/a	n/a	55
53.91	4.83	NY	0.72	5	1	0	1	n/a
54.62	0	button press	n/a	n/a	n/a	n/a	n/a	51
55.89	0	button press	n/a	n/a	n/a	n/a	n/a	55
56.15	0	button press	n/a	n/a	n/a	n/a	n/a	55
62.71	4.83	YN	0.97	3	1	1	0	n/a
63.68	0	button press	n/a	n/a	n/a	n/a	n/a	50
64.84	0	button press	n/a	n/a	n/a	n/a	n/a	54
65.11	0	button press	n/a	n/a	n/a	n/a	n/a	54
70.10	4.83	YY	0.65	6	1	3	1	n/a
70.75	0	button press	n/a	n/a	n/a	n/a	n/a	51
71.99	0	button press	n/a	n/a	n/a	n/a	n/a	55
72.60	0	button press	n/a	n/a	n/a	n/a	n/a	55
72.82	0	button press	n/a	n/a	n/a	n/a	n/a	55
73.18	0	button press	n/a	n/a	n/a	n/a	n/a	55
79.13	4.83	YY	0.58	6	1	1	1	n/a
79.71	0	button press	n/a	n/a	n/a	n/a	n/a	51
81.08	0	button press	n/a	n/a	n/a	n/a	n/a	55
81.37	0	button press	n/a	n/a	n/a	n/a	n/a	55
84.97	4.83	NY	1.03	4	1	0	1	n/a
86.00	0	button press	n/a	n/a	n/a	n/a	n/a	51
87.07	0	button press	n/a	n/a	n/a	n/a	n/a	55
87.38	0	button press	n/a	n/a	n/a	n/a	n/a	55
90.83	4.83	NN	0.68	4	1	0	0	n/a
91.51	0	button press	n/a	n/a	n/a	n/a	n/a	50
93.13	0	button press	n/a	n/a	n/a	n/a	n/a	54
93.39	0	button press	n/a	n/a	n/a	n/a	n/a	54
98.12	4.83	YY	0.60	5	1	1	1	n/a
98.72	0	button press	n/a	n/a	n/a	n/a	n/a	51
100.10	0	button press	n/a	n/a	n/a	n/a	n/a	55
100.37	0	button press	n/a	n/a	n/a	n/a	n/a	55
101.05	0	button press	n/a	n/a	n/a	n/a	n/a	55
104.73	4.83	NY	0.97	5	1	0	1	n/a
105.70	0	button press	n/a	n/a	n/a	n/a	n/a	51
107.21	0	button press	n/a	n/a	n/a	n/a	n/a	55
111.54	4.83	YY	0.60	6	1	3	1	n/a
112.14	0	button press	n/a	n/a	n/a	n/a	n/a	51
113.59	0	button press	n/a	n/a	n/a	n/a	n/a	55
113.87	0	button press	n/a	n/a	n/a	n/a	n/a	55
114.07	0	button press	n/a	n/a	n/a	n/a	n/a	55
118.05	4.83	NN	0.65	4	1	0	0	n/a
118.70	0	button press	n/a	n/a	n/a	n/a	n/a	50
120.16	0	button press	n/a	n/a	n/a	n/a	n/a	54
120.88	0	button press	n/a	n/a	n/a	n/a	n/a	54
123.76	4.83	NY	0.68	4	1	0	1	n/a
124.44	0	button press	n/a	n/a	n/a	n/a	n/a	51
126.07	0	button press	n/a	n/a	n/a	n/a	n/a	54
126.32	0	button press	n/a	n/a	n/a	n/a	n/a	54
131.08	4.83	NY	0.57	5	1	0	1	n/a
131.65	0	button press	n/a	n/a	n/a	n/a	n/a	51
133.41	0	button press	n/a	n/a	n/a	n/a	n/a	54
137.79	4.83	YY	0.60	6	1	3	1	n/a
138.39	0	button press	n/a	n/a	n/a	n/a	n/a	51
140.89	0	button press	n/a	n/a	n/a	n/a	n/a	55
143.79	4.83	YY	0.60	6	1	3	1	n/a
144.38	0	button press	n/a	n/a	n/a	n/a	n/a	51
145.87	0	button press	n/a	n/a	n/a	n/a	n/a	55
152.89	4.83	NY	0.78	4	1	0	1	n/a
153.67	0	button press	n/a	n/a	n/a	n/a	n/a	51
161.60	4.83	NY	0.62	5	1	0	1	n/a
162.21	0	button press	n/a	n/a	n/a	n/a	n/a	51
163.98	0	button press	n/a	n/a	n/a	n/a	n/a	54
167.96	4.83	YN	0.67	4	1	1	0	n/a
168.62	0	button press	n/a	n/a	n/a	n/a	n/a	50
170.59	0	button press	n/a	n/a	n/a	n/a	n/a	54
174.33	4.83	missed_trial	n/a	n/a	1	0	n/a	n/a
175.18	0	button press	n/a	n/a	n/a	n/a	n/a	55
175.58	0	button press	n/a	n/a	n/a	n/a	n/a	55
175.78	0	button press	n/a	n/a	n/a	n/a	n/a	54
183.41	4.83	YN	0.65	5	1	1	0	n/a
184.06	0	button press	n/a	n/a	n/a	n/a	n/a	50
185.29	0	button press	n/a	n/a	n/a	n/a	n/a	55
185.59	0	button press	n/a	n/a	n/a	n/a	n/a	55
185.82	0	button press	n/a	n/a	n/a	n/a	n/a	55
186.05	0	button press	n/a	n/a	n/a	n/a	n/a	55
189.82	4.83	NN	0.50	5	1	0	0	n/a
190.32	0	button press	n/a	n/a	n/a	n/a	n/a	50
191.78	0	button press	n/a	n/a	n/a	n/a	n/a	55
192.10	0	button press	n/a	n/a	n/a	n/a	n/a	55
192.33	0	button press	n/a	n/a	n/a	n/a	n/a	55
192.60	0	button press	n/a	n/a	n/a	n/a	n/a	55
193.53	0	button press	n/a	n/a	n/a	n/a	n/a	54
198.71	4.83	YN	0.68	2	1	1	0	n/a
199.39	0	button press	n/a	n/a	n/a	n/a	n/a	50
200.57	0	button press	n/a	n/a	n/a	n/a	n/a	54
200.85	0	button press	n/a	n/a	n/a	n/a	n/a	54
201.07	0	button press	n/a	n/a	n/a	n/a	n/a	54
206.53	4.83	NN	0.68	4	1	0	0	n/a
207.21	0	button press	n/a	n/a	n/a	n/a	n/a	50
208.86	0	button press	n/a	n/a	n/a	n/a	n/a	54
209.18	0	button press	n/a	n/a	n/a	n/a	n/a	54
213.92	4.83	NN	0.62	4	1	0	0	n/a
214.54	0	button press	n/a	n/a	n/a	n/a	n/a	50
215.99	0	button press	n/a	n/a	n/a	n/a	n/a	55
216.29	0	button press	n/a	n/a	n/a	n/a	n/a	55
220.75	4.83	NN	0.67	4	1	0	0	n/a
221.41	0	button press	n/a	n/a	n/a	n/a	n/a	50
222.83	0	button press	n/a	n/a	n/a	n/a	n/a	55
226.67	4.83	YY	0.53	6	1	3	1	n/a
227.21	0	button press	n/a	n/a	n/a	n/a	n/a	51
228.54	0	button press	n/a	n/a	n/a	n/a	n/a	55
228.79	0	button press	n/a	n/a	n/a	n/a	n/a	55
229.00	0	button press	n/a	n/a	n/a	n/a	n/a	55
229.20	0	button press	n/a	n/a	n/a	n/a	n/a	55
229.39	0	button press	n/a	n/a	n/a	n/a	n/a	55
229.59	0	button press	n/a	n/a	n/a	n/a	n/a	55
233.48	4.83	NY	0.70	4	1	0	1	n/a
234.18	0	button press	n/a	n/a	n/a	n/a	n/a	51
235.53	0	button press	n/a	n/a	n/a	n/a	n/a	54
235.81	0	button press	n/a	n/a	n/a	n/a	n/a	54
242.25	4.83	YY	0.92	4	1	3	1	n/a
243.17	0	button press	n/a	n/a	n/a	n/a	n/a	51
244.27	0	button press	n/a	n/a	n/a	n/a	n/a	55
244.74	0	button press	n/a	n/a	n/a	n/a	n/a	54
245.43	0	button press	n/a	n/a	n/a	n/a	n/a	54
247.97	4.83	NN	0.70	5	1	0	0	n/a
248.66	0	button press	n/a	n/a	n/a	n/a	n/a	50
249.95	0	button press	n/a	n/a	n/a	n/a	n/a	55
250.23	0	button press	n/a	n/a	n/a	n/a	n/a	55
254.84	4.83	YY	0.70	6	1	3	1	n/a
255.54	0	button press	n/a	n/a	n/a	n/a	n/a	51
256.74	0	button press	n/a	n/a	n/a	n/a	n/a	55
257.10	0	button press	n/a	n/a	n/a	n/a	n/a	55
262.08	4.83	NY	1.18	4	1	0	1	n/a
263.26	0	button press	n/a	n/a	n/a	n/a	n/a	51
264.15	0	button press	n/a	n/a	n/a	n/a	n/a	55
264.40	0	button press	n/a	n/a	n/a	n/a	n/a	55
264.60	0	button press	n/a	n/a	n/a	n/a	n/a	55
270.54	4.83	YN	0.70	5	1	1	0	n/a
271.24	0	button press	n/a	n/a	n/a	n/a	n/a	50
272.55	0	button press	n/a	n/a	n/a	n/a	n/a	55
272.80	0	button press	n/a	n/a	n/a	n/a	n/a	55
274.05	0	button press	n/a	n/a	n/a	n/a	n/a	55
278.65	4.83	YN	0.80	4	1	1	0	n/a
279.45	0	button press	n/a	n/a	n/a	n/a	n/a	50
280.79	0	button press	n/a	n/a	n/a	n/a	n/a	54
287.14	4.83	NY	1.02	5	1	0	1	n/a
288.15	0	button press	n/a	n/a	n/a	n/a	n/a	51
289.08	0	button press	n/a	n/a	n/a	n/a	n/a	55
289.75	0	button press	n/a	n/a	n/a	n/a	n/a	54
295.26	4.83	YY	0.55	6	1	3	1	n/a
295.81	0	button press	n/a	n/a	n/a	n/a	n/a	51
297.17	0	button press	n/a	n/a	n/a	n/a	n/a	55
297.42	0	button press	n/a	n/a	n/a	n/a	n/a	55
297.66	0	button press	n/a	n/a	n/a	n/a	n/a	55
297.84	0	button press	n/a	n/a	n/a	n/a	n/a	55
298.86	0	button press	n/a	n/a	n/a	n/a	n/a	55
302.65	4.83	YY	0.62	6	1	3	1	n/a
303.27	0	button press	n/a	n/a	n/a	n/a	n/a	51
304.60	0	button press	n/a	n/a	n/a	n/a	n/a	55
304.83	0	button press	n/a	n/a	n/a	n/a	n/a	55
305.02	0	button press	n/a	n/a	n/a	n/a	n/a	55
310.39	4.83	YY	0.95	3	1	1	1	n/a
311.34	0	button press	n/a	n/a	n/a	n/a	n/a	51
312.31	0	button press	n/a	n/a	n/a	n/a	n/a	54
312.57	0	button press	n/a	n/a	n/a	n/a	n/a	54
313.02	0	button press	n/a	n/a	n/a	n/a	n/a	54
