onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
26.83	4.83	AA	0.56	6	0	3	3	n/a
27.39	0	button press	n/a	n/a	n/a	n/a	n/a	51
28.67	0	button press	n/a	n/a	n/a	n/a	n/a	55
28.90	0	button press	n/a	n/a	n/a	n/a	n/a	55
33.05	4.83	AC	0.86	5	0	3	1	n/a
33.91	0	button press	n/a	n/a	n/a	n/a	n/a	50
35.19	0	button press	n/a	n/a	n/a	n/a	n/a	55
35.37	0	button press	n/a	n/a	n/a	n/a	n/a	55
40.12	4.83	CC	0.71	6	0	1	1	n/a
40.83	0	button press	n/a	n/a	n/a	n/a	n/a	50
41.75	0	button press	n/a	n/a	n/a	n/a	n/a	55
42.00	0	button press	n/a	n/a	n/a	n/a	n/a	55
42.22	0	button press	n/a	n/a	n/a	n/a	n/a	55
42.38	0	button press	n/a	n/a	n/a	n/a	n/a	55
42.65	0	button press	n/a	n/a	n/a	n/a	n/a	55
42.92	0	button press	n/a	n/a	n/a	n/a	n/a	55
46.79	4.83	CC	0.85	6	0	1	1	n/a
47.65	0	button press	n/a	n/a	n/a	n/a	n/a	50
48.71	0	button press	n/a	n/a	n/a	n/a	n/a	55
52.42	4.83	CC	0.54	6	0	1	1	n/a
52.96	0	button press	n/a	n/a	n/a	n/a	n/a	50
53.62	0	button press	n/a	n/a	n/a	n/a	n/a	55
53.97	0	button press	n/a	n/a	n/a	n/a	n/a	55
54.27	0	button press	n/a	n/a	n/a	n/a	n/a	55
54.47	0	button press	n/a	n/a	n/a	n/a	n/a	55
54.77	0	button press	n/a	n/a	n/a	n/a	n/a	55
55.10	0	button press	n/a	n/a	n/a	n/a	n/a	55
60.26	4.83	AC	1.07	3	0	3	1	n/a
61.33	0	button press	n/a	n/a	n/a	n/a	n/a	50
62.20	0	button press	n/a	n/a	n/a	n/a	n/a	54
62.53	0	button press	n/a	n/a	n/a	n/a	n/a	55
62.69	0	button press	n/a	n/a	n/a	n/a	n/a	55
64.36	0	button press	n/a	n/a	n/a	n/a	n/a	55
66.47	4.83	CC	0.52	6	0	1	1	n/a
66.99	0	button press	n/a	n/a	n/a	n/a	n/a	50
67.62	0	button press	n/a	n/a	n/a	n/a	n/a	55
68.05	0	button press	n/a	n/a	n/a	n/a	n/a	55
68.25	0	button press	n/a	n/a	n/a	n/a	n/a	55
68.45	0	button press	n/a	n/a	n/a	n/a	n/a	55
68.57	0	button press	n/a	n/a	n/a	n/a	n/a	55
68.79	0	button press	n/a	n/a	n/a	n/a	n/a	55
74.37	4.83	CC	0.73	6	0	1	1	n/a
75.10	0	button press	n/a	n/a	n/a	n/a	n/a	50
76.33	0	button press	n/a	n/a	n/a	n/a	n/a	55
76.53	0	button press	n/a	n/a	n/a	n/a	n/a	55
76.71	0	button press	n/a	n/a	n/a	n/a	n/a	55
76.88	0	button press	n/a	n/a	n/a	n/a	n/a	55
82.47	4.83	CC	0.62	6	0	1	1	n/a
