onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
26.87	4.83	YY	0.91	5	1	3	1	n/a
27.77	0	button press	n/a	n/a	n/a	n/a	n/a	51
29.40	0	button press	n/a	n/a	n/a	n/a	n/a	55
30.37	0	button press	n/a	n/a	n/a	n/a	n/a	55
30.85	0	button press	n/a	n/a	n/a	n/a	n/a	54
34.88	4.83	NN	0.99	3	1	0	0	n/a
35.87	0	button press	n/a	n/a	n/a	n/a	n/a	50
37.33	0	button press	n/a	n/a	n/a	n/a	n/a	55
37.64	0	button press	n/a	n/a	n/a	n/a	n/a	55
41.77	4.83	NY	0.65	5	1	0	1	n/a
42.42	0	button press	n/a	n/a	n/a	n/a	n/a	51
43.78	0	button press	n/a	n/a	n/a	n/a	n/a	55
44.05	0	button press	n/a	n/a	n/a	n/a	n/a	55
44.27	0	button press	n/a	n/a	n/a	n/a	n/a	55
50.01	4.83	YY	0.77	5	1	1	1	n/a
50.78	0	button press	n/a	n/a	n/a	n/a	n/a	51
58.14	4.83	NY	0.70	5	1	0	1	n/a
58.83	0	button press	n/a	n/a	n/a	n/a	n/a	51
60.30	0	button press	n/a	n/a	n/a	n/a	n/a	55
60.58	0	button press	n/a	n/a	n/a	n/a	n/a	55
60.81	0	button press	n/a	n/a	n/a	n/a	n/a	55
61.31	0	button press	n/a	n/a	n/a	n/a	n/a	55
65.88	4.83	YY	0.88	4	1	1	1	n/a
66.76	0	button press	n/a	n/a	n/a	n/a	n/a	51
68.06	0	button press	n/a	n/a	n/a	n/a	n/a	54
71.67	4.83	YY	0.70	6	1	3	1	n/a
72.37	0	button press	n/a	n/a	n/a	n/a	n/a	51
73.48	0	button press	n/a	n/a	n/a	n/a	n/a	55
80.08	4.83	NN	0.65	5	1	0	0	n/a
80.73	0	button press	n/a	n/a	n/a	n/a	n/a	50
82.11	0	button press	n/a	n/a	n/a	n/a	n/a	54
88.55	4.83	YY	0.65	6	1	3	1	n/a
89.20	0	button press	n/a	n/a	n/a	n/a	n/a	51
90.48	0	button press	n/a	n/a	n/a	n/a	n/a	55
90.81	0	button press	n/a	n/a	n/a	n/a	n/a	55
91.03	0	button press	n/a	n/a	n/a	n/a	n/a	55
91.21	0	button press	n/a	n/a	n/a	n/a	n/a	55
95.93	4.83	YN	0.75	5	1	1	0	n/a
96.67	0	button press	n/a	n/a	n/a	n/a	n/a	50
98.01	0	button press	n/a	n/a	n/a	n/a	n/a	54
98.39	0	button press	n/a	n/a	n/a	n/a	n/a	55
98.64	0	button press	n/a	n/a	n/a	n/a	n/a	55
98.87	0	button press	n/a	n/a	n/a	n/a	n/a	55
99.35	0	button press	n/a	n/a	n/a	n/a	n/a	55
103.53	4.83	YY	0.65	6	1	3	1	n/a
104.18	0	button press	n/a	n/a	n/a	n/a	n/a	51
105.40	0	button press	n/a	n/a	n/a	n/a	n/a	55
110.46	4.83	NN	0.85	3	1	0	0	n/a
111.31	0	button press	n/a	n/a	n/a	n/a	n/a	50
112.84	0	button press	n/a	n/a	n/a	n/a	n/a	55
114.25	0	button press	n/a	n/a	n/a	n/a	n/a	55
116.33	4.83	NN	1.33	3	1	0	0	n/a
117.67	0	button press	n/a	n/a	n/a	n/a	n/a	50
121.96	4.83	YY	0.65	5	1	3	1	n/a
122.61	0	button press	n/a	n/a	n/a	n/a	n/a	51
123.99	0	button press	n/a	n/a	n/a	n/a	n/a	55
124.33	0	button press	n/a	n/a	n/a	n/a	n/a	55
128.37	4.83	NY	0.78	4	1	0	1	n/a
129.15	0	button press	n/a	n/a	n/a	n/a	n/a	51
130.57	0	button press	n/a	n/a	n/a	n/a	n/a	55
130.85	0	button press	n/a	n/a	n/a	n/a	n/a	55
