onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
26.83	4.83	CC	1.39	2	0	1	1	n/a
28.22	0	button press	n/a	n/a	n/a	n/a	n/a	50
28.95	0	button press	n/a	n/a	n/a	n/a	n/a	55
29.25	0	button press	n/a	n/a	n/a	n/a	n/a	55
34.81	4.83	AA	1.17	4	0	3	3	n/a
35.98	0	button press	n/a	n/a	n/a	n/a	n/a	51
36.69	0	button press	n/a	n/a	n/a	n/a	n/a	54
36.96	0	button press	n/a	n/a	n/a	n/a	n/a	54
41.82	4.83	AC	1.15	1	0	3	1	n/a
42.97	0	button press	n/a	n/a	n/a	n/a	n/a	50
43.45	0	button press	n/a	n/a	n/a	n/a	n/a	55
43.74	0	button press	n/a	n/a	n/a	n/a	n/a	55
43.92	0	button press	n/a	n/a	n/a	n/a	n/a	55
44.15	0	button press	n/a	n/a	n/a	n/a	n/a	55
44.45	0	button press	n/a	n/a	n/a	n/a	n/a	55
50.55	4.83	CC	1.32	5	0	1	1	n/a
51.86	0	button press	n/a	n/a	n/a	n/a	n/a	50
52.36	0	button press	n/a	n/a	n/a	n/a	n/a	54
57.97	4.83	CC	1.00	6	0	1	1	n/a
58.97	0	button press	n/a	n/a	n/a	n/a	n/a	50
59.58	0	button press	n/a	n/a	n/a	n/a	n/a	54
59.85	0	button press	n/a	n/a	n/a	n/a	n/a	54
64.93	4.83	AA	0.95	6	0	3	3	n/a
65.88	0	button press	n/a	n/a	n/a	n/a	n/a	51
66.53	0	button press	n/a	n/a	n/a	n/a	n/a	54
73.44	4.83	AA	1.05	6	0	3	3	n/a
74.48	0	button press	n/a	n/a	n/a	n/a	n/a	51
75.48	0	button press	n/a	n/a	n/a	n/a	n/a	54
75.73	0	button press	n/a	n/a	n/a	n/a	n/a	54
75.93	0	button press	n/a	n/a	n/a	n/a	n/a	54
79.21	4.83	CC	0.88	6	0	1	1	n/a
80.09	0	button press	n/a	n/a	n/a	n/a	n/a	50
80.89	0	button press	n/a	n/a	n/a	n/a	n/a	54
85.00	4.83	CA	1.00	4	0	1	3	n/a
86.00	0	button press	n/a	n/a	n/a	n/a	n/a	51
86.96	0	button press	n/a	n/a	n/a	n/a	n/a	55
87.40	0	button press	n/a	n/a	n/a	n/a	n/a	54
92.98	4.83	CC	0.90	6	0	1	1	n/a
93.88	0	button press	n/a	n/a	n/a	n/a	n/a	50
94.66	0	button press	n/a	n/a	n/a	n/a	n/a	54
94.96	0	button press	n/a	n/a	n/a	n/a	n/a	54
95.18	0	button press	n/a	n/a	n/a	n/a	n/a	54
95.44	0	button press	n/a	n/a	n/a	n/a	n/a	54
101.05	4.83	CC	0.90	6	0	1	1	n/a
101.95	0	button press	n/a	n/a	n/a	n/a	n/a	50
102.60	0	button press	n/a	n/a	n/a	n/a	n/a	54
102.88	0	button press	n/a	n/a	n/a	n/a	n/a	54
103.07	0	button press	n/a	n/a	n/a	n/a	n/a	54
103.25	0	button press	n/a	n/a	n/a	n/a	n/a	54
103.62	0	button press	n/a	n/a	n/a	n/a	n/a	54
103.83	0	button press	n/a	n/a	n/a	n/a	n/a	54
109.84	4.83	AA	1.16	2	0	3	3	n/a
111.01	0	button press	n/a	n/a	n/a	n/a	n/a	51
111.58	0	button press	n/a	n/a	n/a	n/a	n/a	55
111.82	0	button press	n/a	n/a	n/a	n/a	n/a	55
112.06	0	button press	n/a	n/a	n/a	n/a	n/a	55
116.07	4.83	CC	1.27	2	0	1	1	n/a
117.33	0	button press	n/a	n/a	n/a	n/a	n/a	50
117.97	0	button press	n/a	n/a	n/a	n/a	n/a	55
118.23	0	button press	n/a	n/a	n/a	n/a	n/a	55
118.81	0	button press	n/a	n/a	n/a	n/a	n/a	55
121.83	4.83	CC	0.97	6	0	1	1	n/a
122.79	0	button press	n/a	n/a	n/a	n/a	n/a	50
123.33	0	button press	n/a	n/a	n/a	n/a	n/a	54
123.59	0	button press	n/a	n/a	n/a	n/a	n/a	54
130.74	4.83	CC	0.90	6	0	1	1	n/a
131.63	0	button press	n/a	n/a	n/a	n/a	n/a	50
132.40	0	button press	n/a	n/a	n/a	n/a	n/a	54
137.54	4.83	AA	1.17	1	0	3	3	n/a
138.71	0	button press	n/a	n/a	n/a	n/a	n/a	51
139.14	0	button press	n/a	n/a	n/a	n/a	n/a	55
139.39	0	button press	n/a	n/a	n/a	n/a	n/a	55
144.35	4.83	AC	1.03	2	0	3	1	n/a
145.38	0	button press	n/a	n/a	n/a	n/a	n/a	50
146.35	0	button press	n/a	n/a	n/a	n/a	n/a	54
146.70	0	button press	n/a	n/a	n/a	n/a	n/a	55
146.95	0	button press	n/a	n/a	n/a	n/a	n/a	55
147.18	0	button press	n/a	n/a	n/a	n/a	n/a	55
