onset	duration	trial_type	response_time	confidence	detection	stimulus	response	key_id
26.83	4.83	NY	1.04	4	1	0	1	n/a
27.87	0	button press	n/a	n/a	n/a	n/a	n/a	50
28.95	0	button press	n/a	n/a	n/a	n/a	n/a	55
32.57	4.83	YY	0.73	6	1	1	1	n/a
33.30	0	button press	n/a	n/a	n/a	n/a	n/a	50
34.46	0	button press	n/a	n/a	n/a	n/a	n/a	54
34.70	0	button press	n/a	n/a	n/a	n/a	n/a	54
34.91	0	button press	n/a	n/a	n/a	n/a	n/a	54
38.77	4.83	YY	0.95	4	1	1	1	n/a
39.72	0	button press	n/a	n/a	n/a	n/a	n/a	50
40.89	0	button press	n/a	n/a	n/a	n/a	n/a	54
41.15	0	button press	n/a	n/a	n/a	n/a	n/a	54
41.50	0	button press	n/a	n/a	n/a	n/a	n/a	54
45.83	4.83	NN	1.05	5	1	0	0	n/a
46.88	0	button press	n/a	n/a	n/a	n/a	n/a	51
48.13	0	button press	n/a	n/a	n/a	n/a	n/a	54
48.43	0	button press	n/a	n/a	n/a	n/a	n/a	54
51.54	4.83	YN	0.77	5	1	1	0	n/a
52.31	0	button press	n/a	n/a	n/a	n/a	n/a	51
53.69	0	button press	n/a	n/a	n/a	n/a	n/a	54
53.94	0	button press	n/a	n/a	n/a	n/a	n/a	54
54.17	0	button press	n/a	n/a	n/a	n/a	n/a	54
57.65	4.83	NN	0.83	4	1	0	0	n/a
58.48	0	button press	n/a	n/a	n/a	n/a	n/a	51
60.05	0	button press	n/a	n/a	n/a	n/a	n/a	54
60.40	0	button press	n/a	n/a	n/a	n/a	n/a	54
66.34	4.83	YN	0.77	5	1	1	0	n/a
67.11	0	button press	n/a	n/a	n/a	n/a	n/a	51
68.96	0	button press	n/a	n/a	n/a	n/a	n/a	54
72.44	4.83	YN	0.87	5	1	3	0	n/a
73.30	0	button press	n/a	n/a	n/a	n/a	n/a	51
80.64	4.83	YN	0.77	5	1	3	0	n/a
81.41	0	button press	n/a	n/a	n/a	n/a	n/a	51
87.15	4.83	YN	0.65	4	1	1	0	n/a
87.80	0	button press	n/a	n/a	n/a	n/a	n/a	51
